HITId,HITTypeId,Title,CreationTime,MaxAssignments,AssignmentDurationInSeconds,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.answerGroups,Input.answerQuestions,Input.imgUrl,Input.questionStr,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Turkle.Username
76,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32060,129,Tue Jun 20 13:51:25 UTC 2023,Tue Jun 20 13:52:07 UTC 2023,42,"[[{""id"": ""g1.0"", ""content"": ""to catch ball""}, {""id"": ""g1.1"", ""content"": ""he is catcher""}, {""id"": ""g1.2"", ""content"": ""catching""}, {""id"": ""g1.3"", ""content"": ""he is catcher awaiting ball thrown by pitcher""}, {""id"": ""g1.4"", ""content"": ""to catch""}, {""id"": ""g1.5"", ""content"": ""catcher""}, {""id"": ""g1.6"", ""content"": ""to catch baseball""}, {""id"": ""g1.7"", ""content"": ""to call hit or ball""}, {""id"": ""g1.8"", ""content"": ""catcher position""}, {""id"": ""g1.9"", ""content"": ""because that is catcher's position""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000264356.jpg""","""Why is the guy in white almost on his knees?""","[[],[{""id"":""g1.7"",""content"":""to call hit or ball""},{""id"":""g1.6"",""content"":""to catch baseball""},{""id"":""g1.4"",""content"":""to catch""},{""id"":""g1.2"",""content"":""catching""},{""id"":""g1.0"",""content"":""to catch ball""}],[{""id"":""g1.9"",""content"":""because that is catcher's position""},{""id"":""g1.8"",""content"":""catcher position""},{""id"":""g1.5"",""content"":""catcher""},{""id"":""g1.3"",""content"":""he is catcher awaiting ball thrown by pitcher""},{""id"":""g1.1"",""content"":""he is catcher""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
77,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32527,52,Wed Jun 28 20:12:26 UTC 2023,Wed Jun 28 20:13:03 UTC 2023,37,"[[{""id"": ""g1.0"", ""content"": ""museum piece""}, {""id"": ""g1.1"", ""content"": ""it's not""}, {""id"": ""g1.2"", ""content"": ""storage""}, {""id"": ""g1.3"", ""content"": ""parked""}, {""id"": ""g1.4"", ""content"": ""it is not in use""}, {""id"": ""g1.5"", ""content"": ""it doesn't fly""}, {""id"": ""g1.6"", ""content"": ""parked there""}, {""id"": ""g1.7"", ""content"": ""part of collection""}, {""id"": ""g1.8"", ""content"": ""no reason""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000526506.jpg""","""Why is the helicopter sitting behind a building?""","[[],[],[{""id"":""g1.2"",""content"":""storage""},{""id"":""g1.7"",""content"":""part of collection""},{""id"":""g1.6"",""content"":""parked there""},{""id"":""g1.5"",""content"":""it doesn't fly""},{""id"":""g1.4"",""content"":""it is not in use""},{""id"":""g1.3"",""content"":""parked""},{""id"":""g1.0"",""content"":""museum piece""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
77,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32061,129,Tue Jun 20 13:52:07 UTC 2023,Tue Jun 20 13:52:50 UTC 2023,43,"[[{""id"": ""g1.0"", ""content"": ""museum piece""}, {""id"": ""g1.1"", ""content"": ""it's not""}, {""id"": ""g1.2"", ""content"": ""storage""}, {""id"": ""g1.3"", ""content"": ""parked""}, {""id"": ""g1.4"", ""content"": ""it is not in use""}, {""id"": ""g1.5"", ""content"": ""it doesn't fly""}, {""id"": ""g1.6"", ""content"": ""parked there""}, {""id"": ""g1.7"", ""content"": ""part of collection""}, {""id"": ""g1.8"", ""content"": ""no reason""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000526506.jpg""","""Why is the helicopter sitting behind a building?""","[[],[],[{""id"":""g1.7"",""content"":""part of collection""},{""id"":""g1.6"",""content"":""parked there""},{""id"":""g1.5"",""content"":""it doesn't fly""},{""id"":""g1.4"",""content"":""it is not in use""},{""id"":""g1.3"",""content"":""parked""},{""id"":""g1.2"",""content"":""storage""},{""id"":""g1.0"",""content"":""museum piece""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
78,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32528,52,Wed Jun 28 20:13:03 UTC 2023,Wed Jun 28 20:14:06 UTC 2023,63,"[[{""id"": ""g1.0"", ""content"": ""watching""}, {""id"": ""g1.1"", ""content"": ""resting""}, {""id"": ""g1.2"", ""content"": ""it's thinking""}, {""id"": ""g1.3"", ""content"": ""blending in""}, {""id"": ""g1.4"", ""content"": ""looking around""}, {""id"": ""g1.5"", ""content"": ""watching another animal""}, {""id"": ""g1.6"", ""content"": ""it is looking at something""}, {""id"": ""g1.7"", ""content"": ""predator in area""}, {""id"": ""g1.8"", ""content"": ""looking""}, {""id"": ""g1.9"", ""content"": ""he heard noise""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000133314.jpg""","""Why is the giraffe standing so still?""","[[],[],[{""id"":""g1.3"",""content"":""blending in""},{""id"":""g1.9"",""content"":""he heard noise""},{""id"":""g1.8"",""content"":""looking""},{""id"":""g1.1"",""content"":""resting""},{""id"":""g1.7"",""content"":""predator in area""},{""id"":""g1.6"",""content"":""it is looking at something""},{""id"":""g1.5"",""content"":""watching another animal""},{""id"":""g1.4"",""content"":""looking around""},{""id"":""g1.2"",""content"":""it's thinking""},{""id"":""g1.0"",""content"":""watching""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
78,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32062,129,Tue Jun 20 13:52:50 UTC 2023,Tue Jun 20 13:53:09 UTC 2023,19,"[[{""id"": ""g1.0"", ""content"": ""watching""}, {""id"": ""g1.1"", ""content"": ""resting""}, {""id"": ""g1.2"", ""content"": ""it's thinking""}, {""id"": ""g1.3"", ""content"": ""blending in""}, {""id"": ""g1.4"", ""content"": ""looking around""}, {""id"": ""g1.5"", ""content"": ""watching another animal""}, {""id"": ""g1.6"", ""content"": ""it is looking at something""}, {""id"": ""g1.7"", ""content"": ""predator in area""}, {""id"": ""g1.8"", ""content"": ""looking""}, {""id"": ""g1.9"", ""content"": ""he heard noise""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000133314.jpg""","""Why is the giraffe standing so still?""","[[],[{""id"":""g1.8"",""content"":""looking""},{""id"":""g1.6"",""content"":""it is looking at something""},{""id"":""g1.5"",""content"":""watching another animal""},{""id"":""g1.4"",""content"":""looking around""},{""id"":""g1.3"",""content"":""blending in""},{""id"":""g1.2"",""content"":""it's thinking""},{""id"":""g1.1"",""content"":""resting""},{""id"":""g1.0"",""content"":""watching""}],[{""id"":""g1.9"",""content"":""he heard noise""},{""id"":""g1.7"",""content"":""predator in area""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
79,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32529,52,Wed Jun 28 20:14:06 UTC 2023,Wed Jun 28 20:14:19 UTC 2023,13,"[[{""id"": ""g1.0"", ""content"": ""yes""}, {""id"": ""g1.1"", ""content"": ""photo taken from car""}, {""id"": ""g1.2"", ""content"": ""vehicle""}, {""id"": ""g1.3"", ""content"": ""picture taken from inside car""}, {""id"": ""g1.4"", ""content"": ""there is road""}, {""id"": ""g1.5"", ""content"": ""cow on road""}, {""id"": ""g1.6"", ""content"": ""car""}, {""id"": ""g1.7"", ""content"": ""inside car""}, {""id"": ""g1.8"", ""content"": ""windshield""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000264388.jpg""","""Why is the nature scene partially obstructed?""","[[],[],[{""id"":""g1.8"",""content"":""windshield""},{""id"":""g1.7"",""content"":""inside car""},{""id"":""g1.6"",""content"":""car""},{""id"":""g1.5"",""content"":""cow on road""},{""id"":""g1.4"",""content"":""there is road""},{""id"":""g1.3"",""content"":""picture taken from inside car""},{""id"":""g1.2"",""content"":""vehicle""},{""id"":""g1.1"",""content"":""photo taken from car""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
79,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32063,129,Tue Jun 20 13:53:09 UTC 2023,Tue Jun 20 13:53:26 UTC 2023,17,"[[{""id"": ""g1.0"", ""content"": ""yes""}, {""id"": ""g1.1"", ""content"": ""photo taken from car""}, {""id"": ""g1.2"", ""content"": ""vehicle""}, {""id"": ""g1.3"", ""content"": ""picture taken from inside car""}, {""id"": ""g1.4"", ""content"": ""there is road""}, {""id"": ""g1.5"", ""content"": ""cow on road""}, {""id"": ""g1.6"", ""content"": ""car""}, {""id"": ""g1.7"", ""content"": ""inside car""}, {""id"": ""g1.8"", ""content"": ""windshield""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000264388.jpg""","""Why is the nature scene partially obstructed?""","[[],[],[{""id"":""g1.8"",""content"":""windshield""},{""id"":""g1.7"",""content"":""inside car""},{""id"":""g1.6"",""content"":""car""},{""id"":""g1.5"",""content"":""cow on road""},{""id"":""g1.4"",""content"":""there is road""},{""id"":""g1.3"",""content"":""picture taken from inside car""},{""id"":""g1.2"",""content"":""vehicle""},{""id"":""g1.1"",""content"":""photo taken from car""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
80,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32530,52,Wed Jun 28 20:14:19 UTC 2023,Wed Jun 28 20:14:33 UTC 2023,14,"[[{""id"": ""g1.0"", ""content"": ""safety""}, {""id"": ""g1.1"", ""content"": ""do he doesn't drown""}, {""id"": ""g1.2"", ""content"": ""yes""}, {""id"": ""g1.3"", ""content"": ""so he doesn't drown""}, {""id"": ""g1.4"", ""content"": ""won't drown""}, {""id"": ""g1.5"", ""content"": ""swimming""}, {""id"": ""g1.6"", ""content"": ""can't swim""}, {""id"": ""g1.7"", ""content"": ""to keep from drowning""}, {""id"": ""g1.8"", ""content"": ""keep afloat""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000264436.jpg""","""Why does this dog wear a vest?""","[[],[{""id"":""g1.8"",""content"":""keep afloat""},{""id"":""g1.7"",""content"":""to keep from drowning""},{""id"":""g1.4"",""content"":""won't drown""},{""id"":""g1.3"",""content"":""so he doesn't drown""},{""id"":""g1.1"",""content"":""do he doesn't drown""},{""id"":""g1.0"",""content"":""safety""}],[{""id"":""g1.6"",""content"":""can't swim""},{""id"":""g1.5"",""content"":""swimming""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
80,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32064,129,Tue Jun 20 13:53:26 UTC 2023,Tue Jun 20 13:54:16 UTC 2023,50,"[[{""id"": ""g1.0"", ""content"": ""safety""}, {""id"": ""g1.1"", ""content"": ""do he doesn't drown""}, {""id"": ""g1.2"", ""content"": ""yes""}, {""id"": ""g1.3"", ""content"": ""so he doesn't drown""}, {""id"": ""g1.4"", ""content"": ""won't drown""}, {""id"": ""g1.5"", ""content"": ""swimming""}, {""id"": ""g1.6"", ""content"": ""can't swim""}, {""id"": ""g1.7"", ""content"": ""to keep from drowning""}, {""id"": ""g1.8"", ""content"": ""keep afloat""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000264436.jpg""","""Why does this dog wear a vest?""","[[{""id"":""g1.4"",""content"":""won't drown""}],[{""id"":""g1.3"",""content"":""so he doesn't drown""},{""id"":""g1.8"",""content"":""keep afloat""},{""id"":""g1.7"",""content"":""to keep from drowning""},{""id"":""g1.5"",""content"":""swimming""},{""id"":""g1.1"",""content"":""do he doesn't drown""},{""id"":""g1.0"",""content"":""safety""}],[{""id"":""g1.6"",""content"":""can't swim""}]]","[""both"",""purpose"",""reason""]",TRUE,value,"""see answers""",jgualla1
81,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32531,52,Wed Jun 28 20:14:33 UTC 2023,Wed Jun 28 20:14:49 UTC 2023,16,"[[{""id"": ""g1.0"", ""content"": ""brothers""}, {""id"": ""g1.1"", ""content"": ""for fun""}, {""id"": ""g1.2"", ""content"": ""yes""}, {""id"": ""g1.3"", ""content"": ""best friends""}, {""id"": ""g1.4"", ""content"": ""team""}, {""id"": ""g1.5"", ""content"": ""friends""}, {""id"": ""g1.6"", ""content"": ""just because""}, {""id"": ""g1.7"", ""content"": ""same shirt""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000133384.jpg""","""Why are the boys dressed alike?""","[[],[{""id"":""g1.1"",""content"":""for fun""}],[{""id"":""g1.7"",""content"":""same shirt""},{""id"":""g1.5"",""content"":""friends""},{""id"":""g1.4"",""content"":""team""},{""id"":""g1.3"",""content"":""best friends""},{""id"":""g1.0"",""content"":""brothers""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
81,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32065,129,Tue Jun 20 13:54:16 UTC 2023,Tue Jun 20 13:54:32 UTC 2023,16,"[[{""id"": ""g1.0"", ""content"": ""brothers""}, {""id"": ""g1.1"", ""content"": ""for fun""}, {""id"": ""g1.2"", ""content"": ""yes""}, {""id"": ""g1.3"", ""content"": ""best friends""}, {""id"": ""g1.4"", ""content"": ""team""}, {""id"": ""g1.5"", ""content"": ""friends""}, {""id"": ""g1.6"", ""content"": ""just because""}, {""id"": ""g1.7"", ""content"": ""same shirt""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000133384.jpg""","""Why are the boys dressed alike?""","[[],[{""id"":""g1.1"",""content"":""for fun""}],[{""id"":""g1.6"",""content"":""just because""},{""id"":""g1.5"",""content"":""friends""},{""id"":""g1.4"",""content"":""team""},{""id"":""g1.3"",""content"":""best friends""},{""id"":""g1.0"",""content"":""brothers""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
82,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32532,52,Wed Jun 28 20:14:49 UTC 2023,Wed Jun 28 20:15:13 UTC 2023,24,"[[{""id"": ""g1.0"", ""content"": ""those are kites""}, {""id"": ""g1.1"", ""content"": ""spray""}, {""id"": ""g1.2"", ""content"": ""near beach""}, {""id"": ""g1.3"", ""content"": ""those are kites, not water drops""}, {""id"": ""g1.4"", ""content"": ""i guess it is foggy""}, {""id"": ""g1.5"", ""content"": ""it rained earlier""}, {""id"": ""g1.6"", ""content"": ""beach""}, {""id"": ""g1.7"", ""content"": ""no""}, {""id"": ""g1.8"", ""content"": ""splash""}, {""id"": ""g1.9"", ""content"": ""for effect""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000133410.jpg""","""Why is water on the camera, when it's not raining?""","[[{""id"":""g1.0"",""content"":""those are kites""},{""id"":""g1.1"",""content"":""spray""},{""id"":""g1.2"",""content"":""near beach""},{""id"":""g1.3"",""content"":""those are kites, not water drops""},{""id"":""g1.4"",""content"":""i guess it is foggy""},{""id"":""g1.5"",""content"":""it rained earlier""},{""id"":""g1.6"",""content"":""beach""},{""id"":""g1.7"",""content"":""no""},{""id"":""g1.8"",""content"":""splash""},{""id"":""g1.9"",""content"":""for effect""}],[],[]]","[""both"",""purpose"",""reason""]",TRUE,value,"""no water on camera""",esteng
82,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32066,129,Tue Jun 20 13:54:32 UTC 2023,Tue Jun 20 13:54:50 UTC 2023,18,"[[{""id"": ""g1.0"", ""content"": ""those are kites""}, {""id"": ""g1.1"", ""content"": ""spray""}, {""id"": ""g1.2"", ""content"": ""near beach""}, {""id"": ""g1.3"", ""content"": ""those are kites, not water drops""}, {""id"": ""g1.4"", ""content"": ""i guess it is foggy""}, {""id"": ""g1.5"", ""content"": ""it rained earlier""}, {""id"": ""g1.6"", ""content"": ""beach""}, {""id"": ""g1.7"", ""content"": ""no""}, {""id"": ""g1.8"", ""content"": ""splash""}, {""id"": ""g1.9"", ""content"": ""for effect""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000133410.jpg""","""Why is water on the camera, when it's not raining?""","[[{""id"":""g1.0"",""content"":""those are kites""},{""id"":""g1.1"",""content"":""spray""},{""id"":""g1.2"",""content"":""near beach""},{""id"":""g1.3"",""content"":""those are kites, not water drops""},{""id"":""g1.4"",""content"":""i guess it is foggy""},{""id"":""g1.5"",""content"":""it rained earlier""},{""id"":""g1.6"",""content"":""beach""},{""id"":""g1.7"",""content"":""no""},{""id"":""g1.8"",""content"":""splash""},{""id"":""g1.9"",""content"":""for effect""}],[],[]]","[""both"",""purpose"",""reason""]",TRUE,value,"""delete""",jgualla1
83,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32533,52,Wed Jun 28 20:15:13 UTC 2023,Wed Jun 28 20:15:24 UTC 2023,11,"[[{""id"": ""g1.0"", ""content"": ""resting""}, {""id"": ""g1.1"", ""content"": ""1""}, {""id"": ""g1.2"", ""content"": ""to read""}, {""id"": ""g1.3"", ""content"": ""bench""}, {""id"": ""g1.4"", ""content"": ""to relax""}, {""id"": ""g1.5"", ""content"": ""feeding birds""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000133467.jpg""","""Why are the people sitting there?""","[[],[{""id"":""g1.4"",""content"":""to relax""},{""id"":""g1.2"",""content"":""to read""}],[{""id"":""g1.5"",""content"":""feeding birds""},{""id"":""g1.3"",""content"":""bench""},{""id"":""g1.0"",""content"":""resting""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
83,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32067,129,Tue Jun 20 13:54:50 UTC 2023,Tue Jun 20 13:55:02 UTC 2023,12,"[[{""id"": ""g1.0"", ""content"": ""resting""}, {""id"": ""g1.1"", ""content"": ""1""}, {""id"": ""g1.2"", ""content"": ""to read""}, {""id"": ""g1.3"", ""content"": ""bench""}, {""id"": ""g1.4"", ""content"": ""to relax""}, {""id"": ""g1.5"", ""content"": ""feeding birds""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000133467.jpg""","""Why are the people sitting there?""","[[],[{""id"":""g1.5"",""content"":""feeding birds""},{""id"":""g1.4"",""content"":""to relax""},{""id"":""g1.2"",""content"":""to read""},{""id"":""g1.0"",""content"":""resting""}],[{""id"":""g1.3"",""content"":""bench""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
84,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32534,52,Wed Jun 28 20:15:24 UTC 2023,Wed Jun 28 20:15:54 UTC 2023,30,"[[{""id"": ""g1.0"", ""content"": ""for fun""}, {""id"": ""g1.1"", ""content"": ""school""}, {""id"": ""g1.2"", ""content"": ""competitive skiers""}, {""id"": ""g1.3"", ""content"": ""ski race""}, {""id"": ""g1.4"", ""content"": ""lesson""}, {""id"": ""g1.5"", ""content"": ""skiing lessons""}, {""id"": ""g1.6"", ""content"": ""learning to ski""}, {""id"": ""g1.7"", ""content"": ""it's class""}, {""id"": ""g1.8"", ""content"": ""competition""}, {""id"": ""g1.9"", ""content"": ""vacation""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000002402.jpg""","""Why are there so many children skiing?""","[[],[{""id"":""g1.0"",""content"":""for fun""}],[{""id"":""g1.9"",""content"":""vacation""},{""id"":""g1.8"",""content"":""competition""},{""id"":""g1.7"",""content"":""it's class""},{""id"":""g1.6"",""content"":""learning to ski""},{""id"":""g1.5"",""content"":""skiing lessons""},{""id"":""g1.4"",""content"":""lesson""},{""id"":""g1.3"",""content"":""ski race""},{""id"":""g1.2"",""content"":""competitive skiers""},{""id"":""g1.1"",""content"":""school""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
84,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32068,129,Tue Jun 20 13:55:02 UTC 2023,Tue Jun 20 13:56:08 UTC 2023,66,"[[{""id"": ""g1.0"", ""content"": ""for fun""}, {""id"": ""g1.1"", ""content"": ""school""}, {""id"": ""g1.2"", ""content"": ""competitive skiers""}, {""id"": ""g1.3"", ""content"": ""ski race""}, {""id"": ""g1.4"", ""content"": ""lesson""}, {""id"": ""g1.5"", ""content"": ""skiing lessons""}, {""id"": ""g1.6"", ""content"": ""learning to ski""}, {""id"": ""g1.7"", ""content"": ""it's class""}, {""id"": ""g1.8"", ""content"": ""competition""}, {""id"": ""g1.9"", ""content"": ""vacation""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000002402.jpg""","""Why are there so many children skiing?""","[[],[{""id"":""g1.3"",""content"":""ski race""},{""id"":""g1.8"",""content"":""competition""},{""id"":""g1.5"",""content"":""skiing lessons""},{""id"":""g1.6"",""content"":""learning to ski""},{""id"":""g1.0"",""content"":""for fun""}],[{""id"":""g1.4"",""content"":""lesson""},{""id"":""g1.2"",""content"":""competitive skiers""},{""id"":""g1.7"",""content"":""it's class""},{""id"":""g1.9"",""content"":""vacation""},{""id"":""g1.1"",""content"":""school""}]]","[""both"",""purpose"",""reason""]",TRUE,value,"""see answers""",jgualla1
85,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32535,52,Wed Jun 28 20:15:54 UTC 2023,Wed Jun 28 20:16:12 UTC 2023,18,"[[{""id"": ""g1.0"", ""content"": ""life""}, {""id"": ""g1.1"", ""content"": ""having fun""}, {""id"": ""g1.2"", ""content"": ""tv""}, {""id"": ""g1.3"", ""content"": ""he's playing game""}, {""id"": ""g1.4"", ""content"": ""playing games""}, {""id"": ""g1.5"", ""content"": ""winning""}, {""id"": ""g1.6"", ""content"": ""he's having fun""}, {""id"": ""g1.7"", ""content"": ""he's playing""}, {""id"": ""g1.8"", ""content"": ""playing wii""}, {""id"": ""g1.9"", ""content"": ""playing""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000510729.jpg""","""Why is this guy so happy?""","[[],[],[{""id"":""g1.9"",""content"":""playing""},{""id"":""g1.8"",""content"":""playing wii""},{""id"":""g1.7"",""content"":""he's playing""},{""id"":""g1.6"",""content"":""he's having fun""},{""id"":""g1.5"",""content"":""winning""},{""id"":""g1.4"",""content"":""playing games""},{""id"":""g1.3"",""content"":""he's playing game""},{""id"":""g1.2"",""content"":""tv""},{""id"":""g1.1"",""content"":""having fun""},{""id"":""g1.0"",""content"":""life""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
85,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32069,129,Tue Jun 20 13:56:08 UTC 2023,Tue Jun 20 13:56:30 UTC 2023,22,"[[{""id"": ""g1.0"", ""content"": ""life""}, {""id"": ""g1.1"", ""content"": ""having fun""}, {""id"": ""g1.2"", ""content"": ""tv""}, {""id"": ""g1.3"", ""content"": ""he's playing game""}, {""id"": ""g1.4"", ""content"": ""playing games""}, {""id"": ""g1.5"", ""content"": ""winning""}, {""id"": ""g1.6"", ""content"": ""he's having fun""}, {""id"": ""g1.7"", ""content"": ""he's playing""}, {""id"": ""g1.8"", ""content"": ""playing wii""}, {""id"": ""g1.9"", ""content"": ""playing""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000510729.jpg""","""Why is this guy so happy?""","[[],[],[{""id"":""g1.9"",""content"":""playing""},{""id"":""g1.8"",""content"":""playing wii""},{""id"":""g1.7"",""content"":""he's playing""},{""id"":""g1.6"",""content"":""he's having fun""},{""id"":""g1.5"",""content"":""winning""},{""id"":""g1.4"",""content"":""playing games""},{""id"":""g1.3"",""content"":""he's playing game""},{""id"":""g1.2"",""content"":""tv""},{""id"":""g1.1"",""content"":""having fun""},{""id"":""g1.0"",""content"":""life""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
86,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32536,52,Wed Jun 28 20:16:12 UTC 2023,Wed Jun 28 20:16:24 UTC 2023,12,"[[{""id"": ""g1.0"", ""content"": ""not""}, {""id"": ""g1.1"", ""content"": ""it's not""}, {""id"": ""g1.2"", ""content"": ""it's not in black and white""}, {""id"": ""g1.3"", ""content"": ""no""}, {""id"": ""g1.4"", ""content"": ""not in black and white""}, {""id"": ""g1.5"", ""content"": ""it is not""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000349931.jpg""","""Why is the pic in black and white?""","[[{""id"":""g1.0"",""content"":""not""},{""id"":""g1.1"",""content"":""it's not""},{""id"":""g1.2"",""content"":""it's not in black and white""},{""id"":""g1.3"",""content"":""no""},{""id"":""g1.4"",""content"":""not in black and white""},{""id"":""g1.5"",""content"":""it is not""}],[],[]]","[""both"",""purpose"",""reason""]",TRUE,value,"""not bw""",esteng
86,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32070,129,Tue Jun 20 13:56:31 UTC 2023,Tue Jun 20 13:56:38 UTC 2023,7,"[[{""id"": ""g1.0"", ""content"": ""not""}, {""id"": ""g1.1"", ""content"": ""it's not""}, {""id"": ""g1.2"", ""content"": ""it's not in black and white""}, {""id"": ""g1.3"", ""content"": ""no""}, {""id"": ""g1.4"", ""content"": ""not in black and white""}, {""id"": ""g1.5"", ""content"": ""it is not""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000349931.jpg""","""Why is the pic in black and white?""","[[{""id"":""g1.0"",""content"":""not""},{""id"":""g1.1"",""content"":""it's not""},{""id"":""g1.2"",""content"":""it's not in black and white""},{""id"":""g1.3"",""content"":""no""},{""id"":""g1.4"",""content"":""not in black and white""},{""id"":""g1.5"",""content"":""it is not""}],[],[]]","[""both"",""purpose"",""reason""]",TRUE,value,"""delete""",jgualla1
